video_name,frame_number,response,Folder,Label,clean_response,clean_response_no_keywords
5RayT2Vy0EA_0.avi,75,"The image shows an empty office waiting area with a reception desk, chairs, and a small waiting area with furniture. No.",NonFight\5RayT2Vy0EA_0.avi,NonFight,"The image shows an empty office waiting area with a reception desk, chairs, and a small waiting area with furniture. No.",The image shows an empty office waiting area with a reception desk chairs and a small waiting area with furniture No
5RayT2Vy0EA_1.avi,75,Two people are visible in a parking lot on a sunny day. One person is walking away from another near parked cars. no,NonFight\5RayT2Vy0EA_1.avi,NonFight,Two people are visible in a parking lot on a sunny day. One person is walking away from another near parked cars.,Two are visible in a parking lot on a sunny day One person is walking away from another near parked cars
5RayT2Vy0EA_2.avi,75,A police SUV is parked with an open door while a man walks away on the grass. Other vehicles are in the lot. No,NonFight\5RayT2Vy0EA_2.avi,NonFight,A police SUV is parked with an open door while a man walks away on the grass. Other vehicles are in the lot.,A police SUV is parked with an open door while a man walks away on the grass Other vehicles are in the lot
5z1f5blMBdk_0.avi,75,"A blurry, grayscale security camera image shows many indistinct human figures moving and standing in a large, bright indoor space, likely a hall. No.",NonFight\5z1f5blMBdk_0.avi,NonFight,"A blurry, grayscale security camera image shows many indistinct human figures moving and standing in a large, bright indoor space, likely a hall. No.",A blurry grayscale image shows many indistinct human figures moving and standing in a large bright space likely a hall No
5zVqOS0l_0.avi,75,"A customer is making a purchase at a store counter, with a cashier operating the register. Products line the shelves. no",NonFight\5zVqOS0l_0.avi,NonFight,"A customer is making a purchase at a store counter, with a cashier operating the register. Products line the shelves.",A customer is making a purchase at a with a cashier operating the register Products line the shelves
6b254l7P_0.avi,75,"A street scene is visible through a glass storefront, with cars, buildings, and a parked motorcycle. Security cameras are mounted inside. No",NonFight\6b254l7P_0.avi,NonFight,"A street scene is visible through a glass storefront, with cars, buildings, and a parked motorcycle. Security cameras are mounted inside.",A scene is visible through a glass storefront with cars buildings and a parked motorcycle Security cameras are mounted inside
6Dej3-k3MRE_0.avi,75,"People are on a subway platform. One person in a grey hoodie walks near the edge while others wait or stand, with a colorful floor. No",NonFight\6Dej3-k3MRE_0.avi,NonFight,"People are on a subway platform. One person in a grey hoodie walks near the edge while others wait or stand, with a colorful floor.",People are on a subway platform One person in a grey hoodie walks near the edge while others wait or stand with a colorful floor
6Dej3-k3MRE_1.avi,75,"Surveillance footage shows people gathered on a subway platform. Individuals are standing, some appearing to converse or look at a map, while others wait for a train. no",NonFight\6Dej3-k3MRE_1.avi,NonFight,"Surveillance footage shows people gathered on a subway platform. Individuals are standing, some appearing to converse or look at a map, while others wait for a train.",Surveillance footage shows gathered on a subway platform Individuals are standing some appearing to converse or look at a map while others wait for a train
6Dej3-k3MRE_2.avi,75,People are waiting on a subway platform with a colorful floor mosaic and an information sign. A train track is visible to the left. No,NonFight\6Dej3-k3MRE_2.avi,NonFight,People are waiting on a subway platform with a colorful floor mosaic and an information sign. A train track is visible to the left.,People are waiting on a subway platform with a colorful floor mosaic and an information sign A train track is visible to the left
6hots6jj_0.avi,75,A silver car is driving through a security gate with open boom barriers. A motorcycle is parked near the guard booth at the entrance of a property. No,NonFight\6hots6jj_0.avi,NonFight,A silver car is driving through a security gate with open boom barriers. A motorcycle is parked near the guard booth at the entrance of a property.,A silver car is driving through a gate with open boom barriers A motorcycle is parked near the guard booth at the entrance of a property
6JmCJbug_0.avi,75,"Three people are standing outside a building entrance next to a parking lot. Several cars are parked, and the scene is captured by a security camera. no",NonFight\6JmCJbug_0.avi,NonFight,"Three people are standing outside a building entrance next to a parking lot. Several cars are parked, and the scene is captured by a security camera.",Three are standing outside a building entrance next to a parking lot Several cars are parked and the scene is captured by a
6mrIIcAQ2fI_0.avi,75,"Two cars, a dark sports car and a silver minivan, are parked on concrete. The image is a police surveillance capture from May 2016. No",NonFight\6mrIIcAQ2fI_0.avi,NonFight,"Two cars, a dark sports car and a silver minivan, are parked on concrete. The image is a police surveillance capture from May 2016.",Two cars a dark sports car and a silver minivan are parked on concrete The image is a police capture from May 2016
6mrIIcAQ2fI_1.avi,75,A surveillance camera captures a person walking past a black sports car and a silver minivan in a parking lot at night. no,NonFight\6mrIIcAQ2fI_1.avi,NonFight,A surveillance camera captures a person walking past a black sports car and a silver minivan in a parking lot at night.,A captures a person walking past a black sports car and a silver minivan in a parking lot at
6MSwCc0a_0.avi,75,An overhead view captures an office or bank interior where people are working at desks and moving in common areas. The atmosphere appears calm. No,NonFight\6MSwCc0a_0.avi,NonFight,An overhead view captures an office or bank interior where people are working at desks and moving in common areas. The atmosphere appears calm.,An overhead view captures an office or bank interior where are working at desks and moving in common areas The atmosphere appears calm
6n48sGUq_0.avi,75,"An electronics showroom with security cameras and other products displayed, featuring a meeting table and a person working at a desk. No",NonFight\6n48sGUq_0.avi,NonFight,"An electronics showroom with security cameras and other products displayed, featuring a meeting table and a person working at a desk.",An electronics showroom with cameras and other products displayed featuring a meeting table and a person working at a desk
6YmBBzyX_0.avi,75,"An overhead view of an office shows several men working at desks and cubicles. Some are using computers, while others are standing or walking, engaged in typical workday activities. No",NonFight\6YmBBzyX_0.avi,NonFight,"An overhead view of an office shows several men working at desks and cubicles. Some are using computers, while others are standing or walking, engaged in typical workday activities.",An overhead view of an office shows several men working at desks and cubicles Some are using computers while others are standing or walking engaged in typical workday activities
